"Image","Condition","Mantle SKU","Product Name","Short Code","Rarity","Card Type","Card Number","Product Line","Foil"
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint Foil,PKM-swsh35-5-NM-F,Eldegoss V,swsh35-5,"",,,Pokemon,
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint Foil,PKM-swsh35-20-NM-F,Hatterene,swsh35-20,"",,,Pokemon,
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint Foil,PKM-swsh35-1-NM-F,Venusaur V,swsh35-1,"",,,Pokemon,
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint,PKM-swsh35-1-NM,Venusaur V,swsh35-1,"",,,Pokemon,
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint Foil,PKM-swsh35-2-NM-F,Weedle,swsh35-2,"",,,Pokemon,
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint,PKM-swsh35-2-NM,Weedle,swsh35-2,"",,,Pokemon,
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint Foil,PKM-swsh35-6-NM-F,Vulpix,swsh35-6,"",,,Pokemon,
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint,PKM-swsh35-6-NM,Vulpix,swsh35-6,"",,,Pokemon,
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint,PKM-swsh35-21-NM,Galarian Cursola V,swsh35-21,"",,,Pokemon,
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint Foil,PKM-swsh35-21-NM-F,Galarian Cursola V,swsh35-21,"",,,Pokemon,
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint Foil,PKM-swsh35-8-NM-F,Incineroar V,swsh35-8,"",,,Pokemon,
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint,PKM-swsh35-8-NM,Incineroar V,swsh35-8,"",,,Pokemon,
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint Foil,PKM-swsh35-7-NM-F,Victini,swsh35-7,"",,,Pokemon,
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint,PKM-swsh35-7-NM,Victini,swsh35-7,"",,,Pokemon,
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint Foil,PKM-swsh35-4-NM-F,Beedrill,swsh35-4,"",,,Pokemon,
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint,PKM-swsh35-4-NM,Beedrill,swsh35-4,"",,,Pokemon,
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint,PKM-swsh35-18-NM,Hatenna,swsh35-18,"",,,Pokemon,
https://images.pokemontcg.io/swsh35/symbol.png,Near Mint Foil,PKM-swsh35-18-NM-F,Hatenna,swsh35-18,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-26-NM,Pansear,swsh3-26,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-26-NM-F,Pansear,swsh3-26,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-15-NM-F,Steenee,swsh3-15,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-15-NM,Steenee,swsh3-15,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-37-NM,Suicune,swsh3-37,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-37-NM-F,Suicune,swsh3-37,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-16-NM-F,Tsareena,swsh3-16,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-16-NM,Tsareena,swsh3-16,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-36-NM,Galarian Mr. Rime,swsh3-36,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-36-NM-F,Galarian Mr. Rime,swsh3-36,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-17-NM-F,Wimpod,swsh3-17,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-17-NM,Wimpod,swsh3-17,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-34-NM,Centiskorch VMAX,swsh3-34,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-34-NM-F,Centiskorch VMAX,swsh3-34,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-20-NM-F,Charizard VMAX,swsh3-20,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-20-NM,Charizard VMAX,swsh3-20,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-35-NM,Galarian Mr. Mime,swsh3-35,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-35-NM-F,Galarian Mr. Mime,swsh3-35,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-19-NM-F,Charizard V,swsh3-19,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-19-NM,Charizard V,swsh3-19,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-21-NM-F,Houndoom V,swsh3-21,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-21-NM,Houndoom V,swsh3-21,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-18-NM-F,Golisopod,swsh3-18,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-18-NM,Golisopod,swsh3-18,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-33-NM,Centiskorch V,swsh3-33,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-33-NM-F,Centiskorch V,swsh3-33,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-23-NM-F,Combusken,swsh3-23,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-32-NM,Talonflame,swsh3-32,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-32-NM-F,Talonflame,swsh3-32,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-23-NM,Combusken,swsh3-23,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-22-NM-F,Torchic,swsh3-22,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-22-NM,Torchic,swsh3-22,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-31-NM,Fletchinder,swsh3-31,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-31-NM-F,Fletchinder,swsh3-31,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-24-NM-F,Blaziken,swsh3-24,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-24-NM,Blaziken,swsh3-24,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-28-NM,Galarian Darmanitan,swsh3-28,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-28-NM-F,Galarian Darmanitan,swsh3-28,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-27-NM-F,Simisear,swsh3-27,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-27-NM,Simisear,swsh3-27,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-29-NM-F,Larvesta,swsh3-29,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-29-NM,Larvesta,swsh3-29,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-25-NM,Heatran,swsh3-25,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-25-NM-F,Heatran,swsh3-25,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-30-NM-F,Volcarona,swsh3-30,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-30-NM,Volcarona,swsh3-30,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-39-NM-F,Milotic,swsh3-39,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-42-NM,Simipour,swsh3-42,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-42-NM-F,Simipour,swsh3-42,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-38-NM-F,Feebas,swsh3-38,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-38-NM,Feebas,swsh3-38,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-40-NM,Relicanth,swsh3-40,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-40-NM-F,Relicanth,swsh3-40,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-41-NM,Panpour,swsh3-41,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-41-NM-F,Panpour,swsh3-41,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-39-NM,Milotic,swsh3-39,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-11-NM,Rowlet,swsh3-11,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-11-NM-F,Rowlet,swsh3-11,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-14-NM,Bounsweet,swsh3-14,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-14-NM-F,Bounsweet,swsh3-14,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-4-NM,Parasect,swsh3-4,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-4-NM-F,Parasect,swsh3-4,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-10-NM,Accelgor,swsh3-10,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-10-NM-F,Accelgor,swsh3-10,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-9-NM,Shelmet,swsh3-9,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-9-NM-F,Shelmet,swsh3-9,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-6-NM,Pansage,swsh3-6,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-6-NM-F,Pansage,swsh3-6,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-13-NM-F,Decidueye,swsh3-13,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-13-NM,Decidueye,swsh3-13,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-3-NM-F,Paras,swsh3-3,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-3-NM,Paras,swsh3-3,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-1-NM,Butterfree V,swsh3-1,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-2-NM-F,Butterfree VMAX,swsh3-2,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-2-NM,Butterfree VMAX,swsh3-2,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-1-NM-F,Butterfree V,swsh3-1,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-7-NM-F,Simisage,swsh3-7,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-7-NM,Simisage,swsh3-7,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-5-NM,Carnivine,swsh3-5,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-5-NM-F,Carnivine,swsh3-5,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-8-NM,Karrablast,swsh3-8,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-8-NM-F,Karrablast,swsh3-8,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint,PKM-swsh3-12-NM,Dartrix,swsh3-12,"",,,Pokemon,
https://images.pokemontcg.io/swsh3/symbol.png,Near Mint Foil,PKM-swsh3-12-NM-F,Dartrix,swsh3-12,"",,,Pokemon,
https://images.pokemontcg.io/pop2/symbol.png,Near Mint,PKM-pop2-14-NM,Luvdisc,pop2-14,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-25-NM,Salazzle-GX,sm3-25,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-25-NM-F,Salazzle-GX,sm3-25,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-26-NM,Turtonator,sm3-26,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-26-NM-F,Turtonator,sm3-26,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-31-NM,Kingdra,sm3-31,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-31-NM-F,Kingdra,sm3-31,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-35-NM,Azumarill,sm3-35,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-35-NM-F,Azumarill,sm3-35,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-19-NM,Charmeleon,sm3-19,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-19-NM-F,Charmeleon,sm3-19,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-28-NM-F,Alolan Ninetales,sm3-28,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-28-NM,Alolan Ninetales,sm3-28,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-23-NM-F,Simisear,sm3-23,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-23-NM,Simisear,sm3-23,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-33-NM-F,Gyarados,sm3-33,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-33-NM,Gyarados,sm3-33,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-24-NM-F,Heatmor,sm3-24,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-24-NM,Heatmor,sm3-24,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-37-NM-F,Simipour,sm3-37,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-37-NM,Simipour,sm3-37,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-27-NM-F,Alolan Vulpix,sm3-27,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-27-NM,Alolan Vulpix,sm3-27,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-34-NM,Marill,sm3-34,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-34-NM-F,Marill,sm3-34,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-22-NM,Pansear,sm3-22,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-22-NM-F,Pansear,sm3-22,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-36-NM,Panpour,sm3-36,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-36-NM-F,Panpour,sm3-36,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-18a-NM,Charmander,sm3-18a,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-18a-NM-F,Charmander,sm3-18a,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-20-NM-F,Charizard-GX,sm3-20,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-20-NM,Charizard-GX,sm3-20,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-30-NM,Seadra,sm3-30,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-30-NM-F,Seadra,sm3-30,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-29-NM-F,Horsea,sm3-29,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-29-NM,Horsea,sm3-29,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-39-NM-F,Tapu Fini-GX,sm3-39,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-39-NM,Tapu Fini-GX,sm3-39,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-41-NM,Raichu,sm3-41,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-41-NM-F,Raichu,sm3-41,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-39a-NM,Tapu Fini-GX,sm3-39a,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-39a-NM-F,Tapu Fini-GX,sm3-39a,"",,,Pokemon,
https://images.pokemontcg.io/pop2/symbol.png,Near Mint Foil,PKM-pop2-1-NM-F,Entei,pop2-1,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-38-NM,Bruxish,sm3-38,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-38-NM-F,Bruxish,sm3-38,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-12-NM,Pansage,sm3-12,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-40-NM-F,Pikachu,sm3-40,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-40-NM,Pikachu,sm3-40,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-12-NM-F,Pansage,sm3-12,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-8-NM-F,Tangrowth,sm3-8,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-8-NM,Tangrowth,sm3-8,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-5-NM-F,Gloom,sm3-5,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-11-NM-F,Heracross,sm3-11,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-11-NM,Heracross,sm3-11,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-21-NM-F,Ho-Oh-GX,sm3-21,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-2-NM,Metapod,sm3-2,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-2-NM-F,Metapod,sm3-2,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-21-NM,Ho-Oh-GX,sm3-21,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-14-NM,Dewpider,sm3-14,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-6-NM-F,Vileplume,sm3-6,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-6-NM,Vileplume,sm3-6,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-14-NM-F,Dewpider,sm3-14,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-3-NM-F,Butterfree,sm3-3,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-3-NM,Butterfree,sm3-3,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-10-NM-F,Ledian,sm3-10,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-10-NM,Ledian,sm3-10,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-15-NM-F,Araquanid,sm3-15,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-32-NM,Magikarp,sm3-32,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-32-NM-F,Magikarp,sm3-32,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-16-NM-F,Wimpod,sm3-16,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-16-NM,Wimpod,sm3-16,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-18-NM,Charmander,sm3-18,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-17-NM-F,Golisopod-GX,sm3-17,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-17-NM,Golisopod-GX,sm3-17,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-4-NM-F,Oddish,sm3-4,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-4-NM,Oddish,sm3-4,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-15-NM,Araquanid,sm3-15,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-9-NM-F,Ledyba,sm3-9,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-9-NM,Ledyba,sm3-9,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-7-NM,Tangela,sm3-7,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-7-NM-F,Tangela,sm3-7,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-18-NM-F,Charmander,sm3-18,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-13-NM-F,Simisage,sm3-13,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-13-NM,Simisage,sm3-13,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-5-NM,Gloom,sm3-5,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint,PKM-sm3-1-NM,Caterpie,sm3-1,"",,,Pokemon,
https://images.pokemontcg.io/sm3/symbol.png,Near Mint Foil,PKM-sm3-1-NM-F,Caterpie,sm3-1,"",,,Pokemon,
https://images.pokemontcg.io/xy3/symbol.png,Near Mint,PKM-xy3-10-NM,Magmar,xy3-10,"",,,Pokemon,
https://images.pokemontcg.io/xy3/symbol.png,Near Mint Foil,PKM-xy3-5-NM-F,M Heracross-EX,xy3-5,"",,,Pokemon,
https://images.pokemontcg.io/xy3/symbol.png,Near Mint Foil,PKM-xy3-10-NM-F,Magmar,xy3-10,"",,,Pokemon,
https://images.pokemontcg.io/xy3/symbol.png,Near Mint Foil,PKM-xy3-8-NM-F,Shelmet,xy3-8,"",,,Pokemon,
https://images.pokemontcg.io/xy3/symbol.png,Near Mint Foil,PKM-xy3-2-NM-F,Weepinbell,xy3-2,"",,,Pokemon,
https://images.pokemontcg.io/xy3/symbol.png,Near Mint,PKM-xy3-2-NM,Weepinbell,xy3-2,"",,,Pokemon,
https://images.pokemontcg.io/xy3/symbol.png,Near Mint,PKM-xy3-8-NM,Shelmet,xy3-8,"",,,Pokemon,
https://images.pokemontcg.io/xy3/symbol.png,Near Mint,PKM-xy3-7-NM,Leafeon,xy3-7,"",,,Pokemon,
https://images.pokemontcg.io/xy3/symbol.png,Near Mint Foil,PKM-xy3-7-NM-F,Leafeon,xy3-7,"",,,Pokemon,
https://images.pokemontcg.io/xy3/symbol.png,Near Mint Foil,PKM-xy3-4-NM-F,Heracross-EX,xy3-4,"",,,Pokemon,
